key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
100138,"イノベイティブタッチ","<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>[マイスター専用アクション]<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
耐久を消費して、品質を上げる。
追加効果：「イノベーション」を付与する
効率：100
成功率：40％",240,247,1959,-1,0,1,0,False,0,0,100137,100138,100139,100140,100141,100142,100143,100144
100139,"イノベイティブタッチ","<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>[マイスター専用アクション]<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
耐久を消費して、品質を上げる。
追加効果：「イノベーション」を付与する
効率：100
成功率：40％",240,247,1959,-1,0,1,0,False,0,0,100137,100138,100139,100140,100141,100142,100143,100144
100140,"イノベイティブタッチ","<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>[マイスター専用アクション]<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
耐久を消費して、品質を上げる。
追加効果：「イノベーション」を付与する
効率：100
成功率：40％",240,247,1959,-1,0,1,0,False,0,0,100137,100138,100139,100140,100141,100142,100143,100144
100141,"イノベイティブタッチ","<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>[マイスター専用アクション]<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
耐久を消費して、品質を上げる。
追加効果：「イノベーション」を付与する
効率：100
成功率：40％",240,247,1959,-1,0,1,0,False,0,0,100137,100138,100139,100140,100141,100142,100143,100144
100142,"イノベイティブタッチ","<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>[マイスター専用アクション]<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
耐久を消費して、品質を上げる。
追加効果：「イノベーション」を付与する
効率：100
成功率：40％",240,247,1959,-1,0,1,0,False,0,0,100137,100138,100139,100140,100141,100142,100143,100144
100143,"イノベイティブタッチ","<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>[マイスター専用アクション]<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
耐久を消費して、品質を上げる。
追加効果：「イノベーション」を付与する
効率：100
成功率：40％",240,247,1959,-1,0,1,0,False,0,0,100137,100138,100139,100140,100141,100142,100143,100144
100144,"イノベイティブタッチ","<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>[マイスター専用アクション]<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
耐久を消費して、品質を上げる。
追加効果：「イノベーション」を付与する
効率：100
成功率：40％",240,247,1959,-1,0,1,0,False,0,0,100137,100138,100139,100140,100141,100142,100143,100144
100145,"ビエルゴの奇跡","<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>[マイスター専用アクション]<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
耐久を消費して品質を上げる。
「インナークワイエット」でステータス上昇した回数につき効率が15上昇する。
使用後に「インナークワイエット」のスタック数が半減する。
効率：100（100～）
成功率：70％",240,247,1960,-1,0,1,0,False,0,0,100145,100146,100147,100148,100149,100150,100151,100152
100146,"ビエルゴの奇跡","<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>[マイスター専用アクション]<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
耐久を消費して品質を上げる。
「インナークワイエット」でステータス上昇した回数につき効率が15上昇する。
使用後に「インナークワイエット」のスタック数が半減する。
効率：100（100～）
成功率：70％",240,247,1960,-1,0,1,0,False,0,0,100145,100146,100147,100148,100149,100150,100151,100152
100147,"ビエルゴの奇跡","<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>[マイスター専用アクション]<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
耐久を消費して品質を上げる。
「インナークワイエット」でステータス上昇した回数につき効率が15上昇する。
使用後に「インナークワイエット」のスタック数が半減する。
効率：100（100～）
成功率：70％",240,247,1960,-1,0,1,0,False,0,0,100145,100146,100147,100148,100149,100150,100151,100152
100148,"ビエルゴの奇跡","<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>[マイスター専用アクション]<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
耐久を消費して品質を上げる。
「インナークワイエット」でステータス上昇した回数につき効率が15上昇する。
使用後に「インナークワイエット」のスタック数が半減する。
効率：100（100～）
成功率：70％",240,247,1960,-1,0,1,0,False,0,0,100145,100146,100147,100148,100149,100150,100151,100152
100149,"ビエルゴの奇跡","<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>[マイスター専用アクション]<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
耐久を消費して品質を上げる。
「インナークワイエット」でステータス上昇した回数につき効率が15上昇する。
使用後に「インナークワイエット」のスタック数が半減する。
効率：100（100～）
成功率：70％",240,247,1960,-1,0,1,0,False,0,0,100145,100146,100147,100148,100149,100150,100151,100152
100150,"ビエルゴの奇跡","<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>[マイスター専用アクション]<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
耐久を消費して品質を上げる。
「インナークワイエット」でステータス上昇した回数につき効率が15上昇する。
使用後に「インナークワイエット」のスタック数が半減する。
効率：100（100～）
成功率：70％",240,247,1960,-1,0,1,0,False,0,0,100145,100146,100147,100148,100149,100150,100151,100152
100151,"ビエルゴの奇跡","<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>[マイスター専用アクション]<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
耐久を消費して品質を上げる。
「インナークワイエット」でステータス上昇した回数につき効率が15上昇する。
使用後に「インナークワイエット」のスタック数が半減する。
効率：100（100～）
成功率：70％",240,247,1960,-1,0,1,0,False,0,0,100145,100146,100147,100148,100149,100150,100151,100152
100152,"ビエルゴの奇跡","<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>[マイスター専用アクション]<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
耐久を消費して品質を上げる。
「インナークワイエット」でステータス上昇した回数につき効率が15上昇する。
使用後に「インナークワイエット」のスタック数が半減する。
効率：100（100～）
成功率：70％",240,247,1960,-1,0,1,0,False,0,0,100145,100146,100147,100148,100149,100150,100151,100152
100153,"ニメーヤの紡車","<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>[マイスター専用アクション]<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
「仕事唄」のスタック数に応じて耐久が回復する。
使用後に「仕事唄」の効果は終了する。
成功率：100％",242,249,1963,-1,0,1,0,False,0,0,100153,100154,100155,100156,100157,100158,100159,100160
100154,"ニメーヤの紡車","<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>[マイスター専用アクション]<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
「仕事唄」のスタック数に応じて耐久が回復する。
使用後に「仕事唄」の効果は終了する。
成功率：100％",242,249,1963,-1,0,1,0,False,0,0,100153,100154,100155,100156,100157,100158,100159,100160
100155,"ニメーヤの紡車","<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>[マイスター専用アクション]<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
「仕事唄」のスタック数に応じて耐久が回復する。
使用後に「仕事唄」の効果は終了する。
成功率：100％",242,249,1963,-1,0,1,0,False,0,0,100153,100154,100155,100156,100157,100158,100159,100160
100156,"ニメーヤの紡車","<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>[マイスター専用アクション]<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
「仕事唄」のスタック数に応じて耐久が回復する。
使用後に「仕事唄」の効果は終了する。
成功率：100％",242,249,1963,-1,0,1,0,False,0,0,100153,100154,100155,100156,100157,100158,100159,100160
100157,"ニメーヤの紡車","<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>[マイスター専用アクション]<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
「仕事唄」のスタック数に応じて耐久が回復する。
使用後に「仕事唄」の効果は終了する。
成功率：100％",242,249,1963,-1,0,1,0,False,0,0,100153,100154,100155,100156,100157,100158,100159,100160
100158,"ニメーヤの紡車","<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>[マイスター専用アクション]<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
「仕事唄」のスタック数に応じて耐久が回復する。
使用後に「仕事唄」の効果は終了する。
成功率：100％",242,249,1963,-1,0,1,0,False,0,0,100153,100154,100155,100156,100157,100158,100159,100160
100159,"ニメーヤの紡車","<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>[マイスター専用アクション]<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
「仕事唄」のスタック数に応じて耐久が回復する。
使用後に「仕事唄」の効果は終了する。
成功率：100％",242,249,1963,-1,0,1,0,False,0,0,100153,100154,100155,100156,100157,100158,100159,100160
100160,"ニメーヤの紡車","<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>[マイスター専用アクション]<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
「仕事唄」のスタック数に応じて耐久が回復する。
使用後に「仕事唄」の効果は終了する。
成功率：100％",242,249,1963,-1,0,1,0,False,0,0,100153,100154,100155,100156,100157,100158,100159,100160
100161,"匠の技","<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>[マイスター専用アクション]<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「インナークワイエット」と「仕事唄」のスタック数が同じ時にのみ使用可能。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
耐久を消費して、作業を大きく進めると同時に品質を大きく上げる。
効率：150
成功率：100％",239,246,1964,-1,0,1,0,False,0,0,100161,100162,100163,100164,100165,100166,100167,100168
100162,"匠の技","<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>[マイスター専用アクション]<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「インナークワイエット」と「仕事唄」のスタック数が同じ時にのみ使用可能。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
耐久を消費して、作業を大きく進めると同時に品質を大きく上げる。
効率：150
成功率：100％",239,246,1964,-1,0,1,0,False,0,0,100161,100162,100163,100164,100165,100166,100167,100168
100163,"匠の技","<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>[マイスター専用アクション]<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「インナークワイエット」と「仕事唄」のスタック数が同じ時にのみ使用可能。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
耐久を消費して、作業を大きく進めると同時に品質を大きく上げる。
効率：150
成功率：100％",239,246,1964,-1,0,1,0,False,0,0,100161,100162,100163,100164,100165,100166,100167,100168
100164,"匠の技","<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>[マイスター専用アクション]<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「インナークワイエット」と「仕事唄」のスタック数が同じ時にのみ使用可能。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
耐久を消費して、作業を大きく進めると同時に品質を大きく上げる。
効率：150
成功率：100％",239,246,1964,-1,0,1,0,False,0,0,100161,100162,100163,100164,100165,100166,100167,100168
100165,"匠の技","<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>[マイスター専用アクション]<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「インナークワイエット」と「仕事唄」のスタック数が同じ時にのみ使用可能。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
耐久を消費して、作業を大きく進めると同時に品質を大きく上げる。
効率：150
成功率：100％",239,246,1964,-1,0,1,0,False,0,0,100161,100162,100163,100164,100165,100166,100167,100168
100166,"匠の技","<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>[マイスター専用アクション]<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「インナークワイエット」と「仕事唄」のスタック数が同じ時にのみ使用可能。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
耐久を消費して、作業を大きく進めると同時に品質を大きく上げる。
効率：150
成功率：100％",239,246,1964,-1,0,1,0,False,0,0,100161,100162,100163,100164,100165,100166,100167,100168
100167,"匠の技","<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>[マイスター専用アクション]<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「インナークワイエット」と「仕事唄」のスタック数が同じ時にのみ使用可能。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
耐久を消費して、作業を大きく進めると同時に品質を大きく上げる。
効率：150
成功率：100％",239,246,1964,-1,0,1,0,False,0,0,100161,100162,100163,100164,100165,100166,100167,100168
100168,"匠の技","<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>[マイスター専用アクション]<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「インナークワイエット」と「仕事唄」のスタック数が同じ時にのみ使用可能。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
耐久を消費して、作業を大きく進めると同時に品質を大きく上げる。
効率：150
成功率：100％",239,246,1964,-1,0,1,0,False,0,0,100161,100162,100163,100164,100165,100166,100167,100168
100169,"会心の仕事","<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>[マイスター専用アクション]<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「仕事唄」のスタック数が3の倍数の時にのみ使用可能。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
CPが15回復し、「仕事唄」のスタック数が1つ減少する。
成功率：100％",242,249,1962,-1,0,1,0,False,0,0,100169,100170,100171,100172,100173,100174,100175,100176
100170,"会心の仕事","<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>[マイスター専用アクション]<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「仕事唄」のスタック数が3の倍数の時にのみ使用可能。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
CPが15回復し、「仕事唄」のスタック数が1つ減少する。
成功率：100％",242,249,1962,-1,0,1,0,False,0,0,100169,100170,100171,100172,100173,100174,100175,100176
100171,"会心の仕事","<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>[マイスター専用アクション]<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「仕事唄」のスタック数が3の倍数の時にのみ使用可能。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
CPが15回復し、「仕事唄」のスタック数が1つ減少する。
成功率：100％",242,249,1962,-1,0,1,0,False,0,0,100169,100170,100171,100172,100173,100174,100175,100176
100172,"会心の仕事","<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>[マイスター専用アクション]<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「仕事唄」のスタック数が3の倍数の時にのみ使用可能。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
CPが15回復し、「仕事唄」のスタック数が1つ減少する。
成功率：100％",242,249,1962,-1,0,1,0,False,0,0,100169,100170,100171,100172,100173,100174,100175,100176
100173,"会心の仕事","<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>[マイスター専用アクション]<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「仕事唄」のスタック数が3の倍数の時にのみ使用可能。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
CPが15回復し、「仕事唄」のスタック数が1つ減少する。
成功率：100％",242,249,1962,-1,0,1,0,False,0,0,100169,100170,100171,100172,100173,100174,100175,100176
100174,"会心の仕事","<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>[マイスター専用アクション]<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「仕事唄」のスタック数が3の倍数の時にのみ使用可能。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
CPが15回復し、「仕事唄」のスタック数が1つ減少する。
成功率：100％",242,249,1962,-1,0,1,0,False,0,0,100169,100170,100171,100172,100173,100174,100175,100176
100175,"会心の仕事","<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>[マイスター専用アクション]<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「仕事唄」のスタック数が3の倍数の時にのみ使用可能。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
CPが15回復し、「仕事唄」のスタック数が1つ減少する。
成功率：100％",242,249,1962,-1,0,1,0,False,0,0,100169,100170,100171,100172,100173,100174,100175,100176
100176,"会心の仕事","<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>[マイスター専用アクション]<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「仕事唄」のスタック数が3の倍数の時にのみ使用可能。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
CPが15回復し、「仕事唄」のスタック数が1つ減少する。
成功率：100％",242,249,1962,-1,0,1,0,False,0,0,100169,100170,100171,100172,100173,100174,100175,100176
100177,"フィニッシュワーク","",241,248,1529,-1,33,1,0,False,0,0,100177,100177,100177,100177,100177,100177,100177,100177
100178,"堅実の心得","<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>1ターン目のみ使用可能。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
残り工数に応じたターン（上限25ターン）の間、「堅実作業」のCPと耐久の消費を0にする。",242,249,1677,-1,0,1,0,False,0,0,100178,100178,100178,100178,100178,100178,100178,100178
100179,"木工師の魂","<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>[マイスター専用アクション]<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
7ターンの間、「高品質」状態になりやすくなる。
使用時にアイテム「木工師の製図用紙」を消費する。
<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>[一回の製作につき5回まで使用可能]<UIGlow>01</UIGlow><UIForeground>01</UIForeground>",4655,4656,1969,-1,0,1,0,False,879,0,100179,100180,100181,100182,100183,100184,100185,100186
100180,"鍛冶師の魂","<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>[マイスター専用アクション]<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
7ターンの間、「高品質」状態になりやすくなる。
使用時にアイテム「鍛冶師の製図用紙」を消費する。
<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>[一回の製作につき5回まで使用可能]<UIGlow>01</UIGlow><UIForeground>01</UIForeground>",4655,4656,1969,-1,0,1,0,False,879,0,100179,100180,100181,100182,100183,100184,100185,100186
100181,"甲冑師の魂","<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>[マイスター専用アクション]<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
7ターンの間、「高品質」状態になりやすくなる。
使用時にアイテム「甲冑師の製図用紙」を消費する。
<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>[一回の製作につき5回まで使用可能]<UIGlow>01</UIGlow><UIForeground>01</UIForeground>",4655,4656,1969,-1,0,1,0,False,879,0,100179,100180,100181,100182,100183,100184,100185,100186
100182,"彫金師の魂","<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>[マイスター専用アクション]<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
7ターンの間、「高品質」状態になりやすくなる。
使用時にアイテム「彫金師の製図用紙」を消費する。
<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>[一回の製作につき5回まで使用可能]<UIGlow>01</UIGlow><UIForeground>01</UIForeground>",4655,4656,1969,-1,0,1,0,False,879,0,100179,100180,100181,100182,100183,100184,100185,100186
100183,"革細工師の魂","<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>[マイスター専用アクション]<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
7ターンの間、「高品質」状態になりやすくなる。
使用時にアイテム「革細工師の製図用紙」を消費する。
<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>[一回の製作につき5回まで使用可能]<UIGlow>01</UIGlow><UIForeground>01</UIForeground>",4655,4656,1969,-1,0,1,0,False,879,0,100179,100180,100181,100182,100183,100184,100185,100186
100184,"裁縫師の魂","<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>[マイスター専用アクション]<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
7ターンの間、「高品質」状態になりやすくなる。
使用時にアイテム「裁縫師の製図用紙」を消費する。
<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>[一回の製作につき5回まで使用可能]<UIGlow>01</UIGlow><UIForeground>01</UIForeground>",4655,4656,1969,-1,0,1,0,False,879,0,100179,100180,100181,100182,100183,100184,100185,100186
100185,"錬金術師の魂","<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>[マイスター専用アクション]<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
7ターンの間、「高品質」状態になりやすくなる。
使用時にアイテム「錬金術師の製図用紙」を消費する。
<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>[一回の製作につき5回まで使用可能]<UIGlow>01</UIGlow><UIForeground>01</UIForeground>",4655,4656,1969,-1,0,1,0,False,879,0,100179,100180,100181,100182,100183,100184,100185,100186
100186,"調理師の魂","<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>[マイスター専用アクション]<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
7ターンの間、「高品質」状態になりやすくなる。
使用時にアイテム「調理師の製図用紙」を消費する。
<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>[一回の製作につき5回まで使用可能]<UIGlow>01</UIGlow><UIForeground>01</UIForeground>",4655,4656,1969,-1,0,1,0,False,879,0,100179,100180,100181,100182,100183,100184,100185,100186
100187,"仕事唄","<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>[マイスター専用アクション]<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
スタック数11から始まる「仕事唄」状態を付与する。
状態が「高品質」以上の時にスタック数が1つ減少し、0になると耐久を消費して作業を進めるアクション「フィニッシュワーク」を発動し、効果が終了する。
（フィニッシュワーク　効率：200　成功率：50％）
スタック数が3の倍数の時、一部の作業系アクションの効率が上昇する。",242,249,1961,-1,0,1,0,False,880,0,100187,100188,100189,100190,100191,100192,100193,100194
100188,"仕事唄","<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>[マイスター専用アクション]<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
スタック数11から始まる「仕事唄」状態を付与する。
状態が「高品質」以上の時にスタック数が1つ減少し、0になると耐久を消費して作業を進めるアクション「フィニッシュワーク」を発動し、効果が終了する。
（フィニッシュワーク　効率：200　成功率：50％）
スタック数が3の倍数の時、一部の作業系アクションの効率が上昇する。",242,249,1961,-1,0,1,0,False,880,0,100187,100188,100189,100190,100191,100192,100193,100194
100189,"仕事唄","<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>[マイスター専用アクション]<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
スタック数11から始まる「仕事唄」状態を付与する。
状態が「高品質」以上の時にスタック数が1つ減少し、0になると耐久を消費して作業を進めるアクション「フィニッシュワーク」を発動し、効果が終了する。
（フィニッシュワーク　効率：200　成功率：50％）
スタック数が3の倍数の時、一部の作業系アクションの効率が上昇する。",242,249,1961,-1,0,1,0,False,880,0,100187,100188,100189,100190,100191,100192,100193,100194
100190,"仕事唄","<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>[マイスター専用アクション]<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
スタック数11から始まる「仕事唄」状態を付与する。
状態が「高品質」以上の時にスタック数が1つ減少し、0になると耐久を消費して作業を進めるアクション「フィニッシュワーク」を発動し、効果が終了する。
（フィニッシュワーク　効率：200　成功率：50％）
スタック数が3の倍数の時、一部の作業系アクションの効率が上昇する。",242,249,1961,-1,0,1,0,False,880,0,100187,100188,100189,100190,100191,100192,100193,100194
100191,"仕事唄","<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>[マイスター専用アクション]<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
スタック数11から始まる「仕事唄」状態を付与する。
状態が「高品質」以上の時にスタック数が1つ減少し、0になると耐久を消費して作業を進めるアクション「フィニッシュワーク」を発動し、効果が終了する。
（フィニッシュワーク　効率：200　成功率：50％）
スタック数が3の倍数の時、一部の作業系アクションの効率が上昇する。",242,249,1961,-1,0,1,0,False,880,0,100187,100188,100189,100190,100191,100192,100193,100194
100192,"仕事唄","<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>[マイスター専用アクション]<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
スタック数11から始まる「仕事唄」状態を付与する。
状態が「高品質」以上の時にスタック数が1つ減少し、0になると耐久を消費して作業を進めるアクション「フィニッシュワーク」を発動し、効果が終了する。
（フィニッシュワーク　効率：200　成功率：50％）
スタック数が3の倍数の時、一部の作業系アクションの効率が上昇する。",242,249,1961,-1,0,1,0,False,880,0,100187,100188,100189,100190,100191,100192,100193,100194
100193,"仕事唄","<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>[マイスター専用アクション]<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
スタック数11から始まる「仕事唄」状態を付与する。
状態が「高品質」以上の時にスタック数が1つ減少し、0になると耐久を消費して作業を進めるアクション「フィニッシュワーク」を発動し、効果が終了する。
（フィニッシュワーク　効率：200　成功率：50％）
スタック数が3の倍数の時、一部の作業系アクションの効率が上昇する。",242,249,1961,-1,0,1,0,False,880,0,100187,100188,100189,100190,100191,100192,100193,100194
100194,"仕事唄","<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>[マイスター専用アクション]<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
スタック数11から始まる「仕事唄」状態を付与する。
状態が「高品質」以上の時にスタック数が1つ減少し、0になると耐久を消費して作業を進めるアクション「フィニッシュワーク」を発動し、効果が終了する。
（フィニッシュワーク　効率：200　成功率：50％）
スタック数が3の倍数の時、一部の作業系アクションの効率が上昇する。",242,249,1961,-1,0,1,0,False,880,0,100187,100188,100189,100190,100191,100192,100193,100194
100195,"ヘイスティタッチII","耐久を消費して、品質を上げる。
効率：100
成功率：60%",241,248,1973,-1,0,1,0,False,0,0,100195,100196,100197,100198,100199,100200,100201,100202
100196,"ヘイスティタッチII","耐久を消費して、品質を上げる。
効率：100
成功率：60%",241,248,1973,-1,0,1,0,False,0,0,100195,100196,100197,100198,100199,100200,100201,100202
100197,"ヘイスティタッチII","耐久を消費して、品質を上げる。
効率：100
成功率：60%",241,248,1973,-1,0,1,0,False,0,0,100195,100196,100197,100198,100199,100200,100201,100202
100198,"ヘイスティタッチII","耐久を消費して、品質を上げる。
効率：100
成功率：60%",241,248,1973,-1,0,1,0,False,0,0,100195,100196,100197,100198,100199,100200,100201,100202
100199,"ヘイスティタッチII","耐久を消費して、品質を上げる。
効率：100
成功率：60%",241,248,1973,-1,0,1,0,False,0,0,100195,100196,100197,100198,100199,100200,100201,100202
