key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
2000603,"ハイウィンド飛空社宛の嘆願書",0,"ハイウィンド飛空社宛の嘆願書",0,0,1,0,0,False,"",26151,1,1,1,66291,3,0,0
2000604,"小さな火種",0,"小さな火種",0,0,1,0,0,False,"",25911,1,1,1,66292,3,0,0
2000605,"サボテンの実",0,"サボテンの実",0,0,1,0,0,False,"",25310,1,5,1,66295,3,0,0
2000606,"ナルザルの聖水",0,"ナルザルの聖水",0,0,1,0,0,False,"",22614,306,1,1,66296,3,0,0
2000607,"ザナラーン紅茶",0,"ザナラーン紅茶",0,0,1,0,0,False,"",24405,1,3,1,66297,3,0,0
2000608,"シュラウドアップル",0,"シュラウドアップル",0,0,1,0,0,False,"",25308,1,6,1,66304,3,0,0
2000609,"バウバリーの戦斧",0,"バウバリーの戦斧",0,0,1,0,0,False,"",31408,1,1,1,66307,3,0,0
2000610,"ペリラリーフ",0,"ペリラリーフ",0,0,1,0,0,False,"",25201,1,1,1,66309,3,0,0
2000611,"ムントゥイソース",0,"ムントゥイソース",0,0,1,0,0,False,"",25054,1,1,1,66309,3,0,0
2000612,"アンテロープの大角",0,"アンテロープの大角",0,0,1,0,0,False,"",22204,1,4,1,66310,3,0,0
2000613,"手製の化膿止め",0,"手製の化膿止め",0,0,1,0,0,False,"",22603,1,1,1,66310,3,0,0
2000614,"グンドバルド宛の手紙",0,"グンドバルド宛の手紙",0,0,1,0,0,False,"",25918,1,1,1,66312,3,0,0
2000615,"ペイストの毒液",0,"ペイストの毒液",0,0,1,0,0,False,"",20661,1,1,1,66316,3,0,0
2000616,"採掘用の発破",0,"採掘用の発破",0,0,1,0,0,False,"",26015,1276,1,1,66323,1,0,3
2000617,"雷気を放つ結晶",0,"雷気を放つ結晶",0,0,1,0,0,False,"",20005,1,5,1,66323,3,0,0
2000618,"小さな客室の鍵",0,"コルク亭の鍵(仮)",0,0,1,0,0,False,"",25904,1,1,1,66324,3,0,0
2000619,"双蛇党宛の報告書",0,"調査報告資料(仮)",0,0,1,0,0,False,"",26151,1,1,1,66325,3,0,0
2000620,"気の抜けたエール",0,"木の栄養剤(仮)",0,0,1,0,0,False,"",20643,1,3,1,66326,3,0,0
2000621,"封魔の壺",0,"封魔の壺",0,0,1,0,0,False,"",22603,1,1,1,66327,1,0,0
2000622,"生体ソウルストーン",0,"ゴーレム壺（核入り）(仮)",0,0,1,0,0,False,"",22618,1,1,1,66327,3,0,0
2000623,"チョコボ羽毛のハタキ",0,"羽箒(仮)",0,0,1,0,0,False,"",21901,1,2,1,66328,3,0,0
2000624,"小さな封書",0,"ゴゴラタの封書(仮)",0,0,1,0,0,False,"",25918,1,1,1,66330,3,0,0
2000625,"ゴゴラタの商品",0,"ゴゴラタの商売道具(仮)",0,0,1,0,0,False,"",21003,1,1,1,66331,3,0,0
2000626,"エルーインのお手製弁当",0,"山師のお弁当(仮)",0,0,1,0,0,False,"",22641,1,3,1,66332,3,0,0
2000627,"山師のランプ",0,"空のランプ(仮)",0,0,1,0,0,False,"",21003,1,1,1,66333,1,0,0
2000628,"バルーンランプ",0,"ボムの燃料入りランプ(仮)",0,0,1,0,0,False,"",21003,1,2,1,66333,3,0,0
2000629,"山師の脚立",0,"脚立(仮)",0,0,1,0,0,False,"",21003,1,3,1,66334,3,0,0
2000630,"白百合紋のボタン",0,"白百合紋のボタン",0,0,1,0,0,False,"",25917,1,1,1,66336,3,0,0
2000631,"トードスツールの傘",0,"トードスツールの胞子(仮)",0,0,1,0,0,False,"",25407,1,5,1,66340,3,0,0
2000632,"特製ガラス瓶",0,"空の保存壺(仮)",0,0,1,0,0,False,"",22606,1,1,1,66341,1,0,0
2000633,"生体ライトニングスプライト",0,"ライトニングスプライト保存壺(仮)",0,0,1,0,0,False,"",22606,1,1,1,66341,3,0,0
2000634,"芽吹の池の水",0,"芽吹き池の水(仮)",0,0,1,0,0,False,"",22614,1,3,1,66342,3,0,0
2000636,"大ぶりのヘリング",0,"大ぶりのヘリング",0,0,1,0,0,False,"",29010,1,1,1,66348,3,0,0
2000637,"トードのモモ肉",0,"トードのモモ肉",0,0,1,0,0,False,"",25154,1,1,1,66348,3,0,0
2000638,"ベニイロタケ",0,"ベニイロタケ",0,0,1,0,0,False,"",25406,1,1,1,66351,3,0,0
2000639,"砂都の香",0,"ウルダハスパイス(仮)",0,0,1,0,0,False,"",23001,1,1,1,66353,3,0,0
2000640,"落とした木材",0,"木材(仮)",0,0,1,0,0,False,"",22453,1,3,1,66354,3,0,0
2000641,"アダマンタスの大卵",0,"アダマンタスの大卵",0,0,1,0,0,False,"",25251,1,1,1,66355,3,0,0
2000642,"ドレイクの鮮血",0,"ドレイクの鮮血",0,0,1,0,0,False,"",22601,1,7,1,66356,3,0,0
2000643,"血濡れのギザルメ",0,"血濡れのギザルメ",0,0,1,0,0,False,"",31817,1,1,1,66357,3,0,0
2000644,"蛮風の首飾り",0,"蛮風の首飾り",0,0,1,0,0,False,"",54832,1,1,1,66357,3,0,0
2000645,"アングラーの死体",0,"アングラーの死体",0,0,1,0,0,False,"",25919,1,1,1,66358,3,0,0
2000646,"ヤーゾンの爪",0,"ヤーゾンの歯(仮)",0,0,1,0,0,False,"",22259,1,6,1,66361,3,0,0
2000647,"大きな麻袋",0,"麻袋(仮)",0,0,1,0,0,False,"",22029,1,3,1,66366,1,0,0
2000648,"アングラー入りの麻袋",0,"アングラー入り麻袋(仮)",0,0,1,0,0,False,"",25919,1,3,1,66366,3,0,0
2000649,"オニキスブランデー",0,"オニキスブランデー",0,0,1,0,0,False,"",25057,1,1,1,66367,3,0,0
2000650,"肉入りの麻袋",0,"食料が入った袋(仮)",0,0,1,0,0,False,"",25919,1,5,1,66369,3,0,0
2000651,"6オンズ爆薬",0,"爆薬(仮)",0,0,1,0,0,False,"",25919,1276,3,1,66371,1,0,3
2000652,"獅子印のメダル",0,"戦士のメダル(仮)",0,0,1,0,0,False,"",25917,1,3,1,66374,3,0,0
2000653,"食前酒の注文票",0,"食前酒の注文票",0,0,1,0,0,False,"",25918,1,1,1,66375,3,0,0
2000654,"上質なコルク原材",0,"上質のコルク材(仮)",0,0,1,0,0,False,"",22454,1,5,1,66378,3,0,0
2000655,"ローマニのワイン",0,"ローマニのワイン",0,0,1,0,0,False,"",25057,1,1,1,66381,3,0,0
2000656,"ジャングルクァールの粗皮",0,"ジャングルクァールの粗皮",0,0,1,0,0,False,"",21817,1,4,1,66383,3,0,0
2000657,"ココナッツワイン",0,"ココナッツワイン",0,0,1,0,0,False,"",25315,1,3,1,66384,3,0,0
2000658,"バッカスグレープの枝",0,"ブドウの苗(仮)",0,0,1,0,0,False,"",22417,1,1,1,66386,3,0,0
2000659,"バッカスの酒",0,"バッカスグレープの枝",0,0,1,0,0,False,"",25057,1,1,1,66386,3,0,0
2000660,"ウィンドスプライトの核",0,"ウィンドスプライトの核(仮)",0,0,1,0,0,False,"",21262,1,3,1,66387,3,0,0
2000661,"オシュオンローゼルの花束",0,"コリブリの好きな蜜(仮)",0,0,1,0,0,False,"",25022,1,4,1,66388,3,0,0
2000662,"三大珍味の料理",0,"三大珍味の料理",0,0,1,0,0,False,"",22261,1,3,1,66390,3,0,0
2000663,"鮮やかな花々",0,"鮮やかな花々",0,0,1,0,0,False,"",22631,1,3,1,66390,3,0,0
2000664,"バッカスの酒杯",0,"バッカスの酒杯",0,0,1,0,0,False,"",25057,1,2,1,66390,3,0,0
2000665,"ブルーエイディン宛の封書",0,"上官への手紙(仮)",0,0,1,0,0,False,"",25918,1,1,1,66394,3,0,0
2000666,"大ぶりのウォームトラウト",0,"川魚(仮)",0,0,1,0,0,False,"",29204,1,1,1,66395,3,0,0
2000667,"大ぶりのグリルドトラウト",0,"焼き魚(仮)",0,0,1,0,0,False,"",24301,1,3,1,66395,3,0,0
2000668,"石兵のソウルストーン",0,"ゴーレムの核(仮)",0,0,1,0,0,False,"",21202,1,1,1,66397,3,0,0
2000669,"ヴェロキラプトルの鉤爪",0,"ハネトカゲの爪(仮)",0,0,1,0,0,False,"",22301,1,3,1,66398,3,0,0
2000670,"巨大な麻袋",0,"狩猟網(仮)",0,0,1,0,0,False,"",22029,1,1,1,66399,1,0,0
2000671,"クァール入りの麻袋",0,"クァール入り網(仮)",0,0,1,0,0,False,"",25919,1,1,1,66399,3,0,0
2000672,"小さな火種",0,"爆薬(仮)",0,0,1,0,0,False,"",25911,1276,3,1,66401,1,0,3
2000673,"サラマンダー油",0,"サンショウウオの油(仮)",0,0,1,0,0,False,"",22603,1,4,1,66402,3,0,0
2000674,"スパイスワイン",0,"冷たいワイン(仮)",0,0,1,0,0,False,"",25057,1,1,1,66403,3,0,0
2000675,"ウォームワイン",0,"ホットワイン(仮)",0,0,1,0,0,False,"",25057,1,4,1,66403,3,0,0
2000676,"ブロンズレイクの冷水",0,"氷(仮)",0,0,1,0,0,False,"",22614,1,3,1,66404,3,0,0
2000677,"壊れた調理器",0,"壊れた調理器",0,0,1,0,0,False,"",25055,1,1,1,66407,3,0,0
2000678,"先細のタガネ",0,"先細のタガネ",0,0,1,0,0,False,"",23103,1,1,1,66408,3,0,0
2000679,"小さなヤットコ",0,"小さなヤットコ",0,0,1,0,0,False,"",35251,1,1,1,66408,3,0,0
2000680,"修理された時計",0,"修理された時計",0,0,1,0,0,False,"",21002,1,1,1,66408,3,0,0
2000681,"虫除けの香",0,"虫除け(仮)",0,0,1,0,0,False,"",23001,1,4,1,66409,3,0,0
2000682,"硬貨入りの革袋",0,"司祭の集金袋(仮)",0,0,1,0,0,False,"",25919,1,1,1,66411,3,0,0
2000683,"硬貨入りの革袋",0,"ゾゾルの集金袋(仮)",0,0,1,0,0,False,"",25919,1,1,1,66411,3,0,0
2000684,"シナモンクッキー",0,"神父の好物(仮)",0,0,1,0,0,False,"",24007,1,1,1,66411,3,0,0
2000685,"暁の血盟員の遺体",0,"暁の血盟員の遺体",0,0,1,0,0,False,"",26024,1,4,1,66412,3,0,0
2000686,"ノラクシアの遺体",0,"ノラクシアの遺体",0,0,1,0,0,False,"",26024,1,1,1,66412,3,0,0
2000687,"質素な麻布",0,"法衣の布(仮)",0,0,1,0,0,False,"",21601,1,1,1,66416,3,0,0
2000688,"サボテンダー・デル・ソルの果肉",0,"サボテンダー・デル・ソルの果肉",0,0,1,0,0,False,"",25214,1,1,1,66417,3,0,0
2000689,"サボテンダージュース",0,"サボテンダージュース",0,0,1,0,0,False,"",24406,1,1,1,66417,3,0,0
2000690,"ドードーの腐肉",0,"おとり肉(仮)",0,0,1,0,0,False,"",24353,1,1,1,66421,3,0,0
2000693,"奪われた荷物",0,"奪われた荷物",0,0,1,0,0,False,"",21003,1,1,1,66425,3,0,0
2000694,"奪われた荷物",0,"奪われた荷物",0,0,1,0,0,False,"",21003,1,1,1,66425,3,0,0
2000695,"奪われた荷物",0,"奪われた荷物",0,0,1,0,0,False,"",21003,1,1,1,66425,3,0,0
2000696,"奪われた荷物",0,"奪われた荷物",0,0,1,0,0,False,"",21003,1,1,1,0,3,0,0
2000697,"オルシュファン宛の封書",0,"オルシュファン宛の封書",0,0,1,0,0,False,"",25918,1,1,1,66426,3,0,0
2000698,"焚き火用の薪",0,"薪(仮)",0,0,1,0,0,False,"",27281,1,8,1,66428,3,0,0
2000699,"新鮮なマトンのロイン",0,"黒羊の肉(仮)",0,0,1,0,0,False,"",25153,1,12,1,66429,3,0,0
2000700,"上質なカラクールの粗皮",0,"黒羊の毛(仮)",0,0,1,0,0,False,"",21820,1,12,1,66429,3,0,0
2000701,"銀色の指輪",0,"形見の指輪(仮)",0,0,1,0,0,False,"",54403,1,1,1,66430,3,0,0
2000702,"鈍く光るナイフ",0,"使い込まれたナイフ(仮)",0,0,1,0,0,False,"",30363,1,1,1,66434,3,0,0
2000703,"スノウウルフの粗皮",0,"白銀の毛皮(仮)",0,0,1,0,0,False,"",21819,1,4,1,66435,3,0,0
2000704,"丈夫な荒縄",0,"羊捕獲ロープ(仮)",0,0,1,0,0,False,"",26103,1,1,1,66437,3,0,0
2000705,"囚われたセバスチャン",0,"捕獲された羊(仮)",0,0,1,0,0,False,"",21003,1,1,1,66437,3,0,0
2000706,"小さな火種",0,"火種(仮)",0,0,1,0,0,False,"",25911,1,5,1,66438,3,0,0
2000707,"シュラウドユー原木",0,"フォールゴウトの木材(仮)",0,0,1,0,0,False,"",22401,1,1,1,66440,3,0,0
2000708,"イゾドレール宛の書簡",0,"傭兵隊長への手紙(仮)",0,0,1,0,0,False,"",26151,1,1,1,66441,3,0,0
2000709,"ボムの中指",0,"爆弾(仮)",0,0,1,0,0,False,"",30351,1,1,1,66444,3,0,0
2000710,"ベルモント宛の書簡",0,"イクサルについての調査書(仮)",0,0,1,0,0,False,"",26151,1,1,1,66445,3,0,0
2000711,"竜眼の祈鎖",0,"竜眼の祈鎖(仮)",0,0,1,0,0,False,"",21002,1,2,1,66447,3,0,0
2000712,"学者装束概論",0,"霊妖花の若葉（仮）",0,0,1,0,0,False,"",20601,1,1,1,0,3,0,0
2000713,"霊妖花の若葉",0,"学者の研究資料（仮）",0,0,1,0,0,False,"",20601,1,1,1,0,3,0,0
2000714,"精製済み青燐水",0,"青燐水原液(仮)",0,0,1,0,0,False,"",22606,1,1,1,0,3,0,0
2000715,"ニメーヤリリーの花束",0,"花(仮)",0,0,1,0,0,False,"",22627,1,1,1,66457,3,0,0
2000716,"聖ダナフェンの美酒",0,"ドラゴンヘッドの酒(仮)",0,0,1,0,0,False,"",25057,1,1,1,66449,3,0,0
2000717,"クリスタルの珠",0,"恋人の遺品(仮)",0,0,1,0,0,False,"",21280,1,3,1,66450,3,0,0
2000718,"霊銀の祈鎖",0,"ロザリオ(仮)",0,0,1,0,0,False,"",25919,1,1,1,66451,3,0,0
2000719,"古ぼけた書物",0,"怪しげな古書(仮)",0,0,1,0,0,False,"",26002,1,1,1,66452,3,0,0
2000720,"観測記録「1572年第6巻」",0,"観測記録「1572年第6巻」",0,0,1,0,0,False,"",26002,1,1,1,66453,3,0,0
2000721,"オルシュファンの封書",0,"オルシュファンの封書",0,0,1,0,0,False,"",25918,1,1,1,66453,3,0,0
2000722,"フランセルの封書",0,"フランセルの封書",0,0,1,0,0,False,"",25918,1,1,1,66453,3,0,0
2000723,"アインハルト家の書簡",0,"アインハルト家の書簡",0,0,1,0,0,False,"",26151,1,1,1,66462,3,0,0
2000724,"マッドパピーの尾肉",0,"マッドパピーの尾肉",0,0,1,0,0,False,"",25152,1,1,1,66463,3,0,0
2000725,"パピーステーキ",0,"パピーステーキ",0,0,1,0,0,False,"",24352,1,3,1,66463,3,0,0
2000726,"異端者の遺品",0,"異端者の荷物(仮)",0,0,1,0,0,False,"",25919,1,1,1,66464,3,0,0
2000727,"×大審門の瓦礫（未使用）",0,"",0,0,1,0,0,False,"",21003,1,1,1,0,3,0,0
2000728,"チンチラの獣脂",0,"グリフォンの獣油(仮)",0,0,1,0,0,False,"",22603,1,4,1,66468,3,0,0
2000729,"ドラゴン族の甲鱗",0,"ドラゴンの鱗(仮)",0,0,1,0,0,False,"",22251,1,1,1,66469,3,0,0
2000730,"ラットの死骸",0,"ネズミの死骸(仮)",0,0,1,0,0,False,"",25919,1,1,1,66470,3,0,0
2000731,"ウルダハ製の錬金薬",0,"高価な薬(仮)",0,0,1,0,0,False,"",20646,1,1,1,66471,3,0,0
2000732,"アイススプライトの核",0,"アイススプライトの核",0,0,1,0,0,False,"",21266,1,6,1,66473,3,0,0
2000733,"血塗られた書簡",0,"血塗られた書簡",0,0,1,0,0,False,"",26151,1,1,1,66475,3,0,0
2000734,"破損した武器",0,"壊れた武器(仮)",0,0,1,0,0,False,"",30435,1,5,1,66478,3,0,0
2000735,"強化熱狂薬",0,"温まる薬(仮)",0,0,1,0,0,False,"",20663,1,1,1,66479,3,0,0
2000736,"地下牢獄の鍵",0,"牢獄のカギ(仮)",0,0,1,0,0,False,"",25903,1,1,1,66480,3,0,0
2000737,"重い砕氷ピック",0,"雪割りツルハシ(仮)",0,0,1,0,0,False,"",38001,1,1,1,66484,3,0,0
2000738,"救難用ブランデー",0,"補給物資(仮)",0,0,1,0,0,False,"",25057,1,1,1,66486,3,0,0
2000739,"丈夫な荒縄",0,"ロープ(仮)",0,0,1,0,0,False,"",26103,1,1,1,66487,3,0,0
2000740,"素焼きの壺",0,"素焼きの壺",0,0,1,0,0,False,"",22603,1,1,1,66490,3,0,0
2000741,"絶霊体の壺",0,"絶霊体の壺",0,0,1,0,0,False,"",22603,1,1,1,66491,3,0,0
2000742,"採石用モール",0,"採石用モール",0,0,1,0,0,False,"",38051,1,1,1,66492,3,0,0
2000743,"スナーブルの生血",0,"超フワフワ白粉(仮)",0,0,1,0,0,False,"",22601,1,5,1,66493,3,0,0
2000744,"クリスタルクォーツ",0,"クリスタルクォーツ(仮)",0,0,1,0,0,False,"",20664,1,5,1,66494,3,0,0
2000745,"黄金色の羽根",0,"黄金色の羽根",0,0,1,0,0,False,"",21901,1,1,1,66497,3,0,0
2000746,"空のワインボトル",0,"空瓶(仮)",0,0,1,0,0,False,"",25057,1,1,1,66501,3,0,0
2000747,"難破船のワイン",0,"ワインの入った瓶(仮)",0,0,1,0,0,False,"",25057,1,1,1,66501,3,0,0
2000748,"東方のスパイス",0,"スパイス(仮)",0,0,1,0,0,False,"",25919,1,1,1,66502,3,0,0
2000749,"花蜜の香水",0,"花蜜の香料(仮)",0,0,1,0,0,False,"",20623,1,1,1,66506,3,0,0
2000750,"シルヴァンリリーの種子",0,"植物の種(仮)",0,0,1,0,0,False,"",25919,1,3,1,66506,3,0,0
2000751,"ウィンドスプライトの核",0,"ウィンドスプライトの核（仮）",0,0,1,0,0,False,"",21262,1,4,1,66509,3,0,0
2000752,"赤心石",0,"赤心石",0,0,1,0,0,False,"",21253,1,1,1,66510,3,0,0
2000753,"偏属性クリスタル",0,"偏属性クリスタル",0,0,1,0,0,False,"",20649,1,1,1,66511,3,0,0
2000756,"エクトプラズムの触媒",0,"ウィスプの結晶(仮)",0,0,1,0,0,False,"",25919,1,1,1,66523,3,0,0
2000757,"プラズモイドの触媒",0,"ウィスプの巨大結晶(仮)",0,0,1,0,0,False,"",25919,1,9,1,66523,3,0,0
2000758,"キャンプの遺物",0,"詰められていた資材(仮)",0,0,1,0,0,False,"",21003,1,3,1,66525,3,0,0
2000759,"華やかな封書",0,"α宛の手紙(仮)",0,0,1,0,0,False,"",25918,1,1,1,66527,3,0,0
2000760,"押し花の封書",0,"β宛の手紙(仮)",0,0,1,0,0,False,"",25918,1,1,1,66527,3,0,0
2000761,"飾り気のない封書",0,"θ宛の手紙(仮)",0,0,1,0,0,False,"",25918,1,1,1,66527,3,0,0
2000762,"鋭く尖ったクリスタル",0,"シンボルの破片(仮)",0,0,1,0,0,False,"",20649,1,4,1,66531,3,0,0
2000763,"マッドパピーの肝",0,"サンショウウオの肉(仮)",0,0,1,0,0,False,"",22602,1,5,1,66534,3,0,0
2000764,"タングルスギナモの根",0,"モードゥナリリー(仮)",0,0,1,0,0,False,"",25005,1,8,1,66535,3,0,0
2000765,"煤けた装甲板",0,"装甲破片(仮)",0,0,1,0,0,False,"",21003,1,8,1,66536,3,0,0
2000766,"雷波測定器",0,"雷波測定器",0,0,1,0,0,False,"",21002,1,1,1,66537,3,0,0
2000767,"傷んだ帝国軍制式兵装",0,"傷んだ帝国軍制式兵装",0,0,1,0,0,False,"",42345,1,3,1,66539,3,0,0
2000768,"傷んだ帝国軍制式兜",0,"傷んだ帝国軍制式兜",0,0,1,0,0,False,"",40128,1,3,1,66539,3,0,0
2000769,"整えられた帝国軍制式兵装",0,"整えられた帝国軍制式兵装",0,0,1,0,0,False,"",42345,1,3,1,66539,3,0,0
2000770,"整えられた帝国軍制式兜",0,"整えられた帝国軍制式兜",0,0,1,0,0,False,"",40128,1,3,1,66539,3,0,0
2000771,"帝国式発煙筒",0,"帝国式発煙筒",0,0,1,0,0,False,"",25019,1,1,1,66540,3,0,0
2000772,"魔法人形のコア",0,"魔法人形のコア",0,0,1,0,0,False,"",25919,1,1,1,66541,3,0,0
2000773,"帝国軍認証鍵",0,"帝国軍認証鍵",0,0,1,0,0,False,"",26014,1,1,1,66057,3,0,0
2000774,"ケッドの薄羽",0,"ケッドの羽(仮)",0,0,1,0,0,False,"",21951,1,3,1,66547,3,0,0
2000775,"紅燕の首飾り",0,"ドッグタグ(仮)",0,0,1,0,0,False,"",54809,1,4,1,66554,3,0,0
2000776,"手製爆弾",0,"発破剤(仮)",0,0,1,0,0,False,"",26015,1276,3,1,66555,1,0,3
2000777,"新型錬金釜破壊作戦報告書",0,"報告書(仮)",0,0,1,0,0,False,"",26151,1,1,1,66556,3,0,0
2000779,"24オンズ爆薬",0,"発破剤(仮)",0,0,1,0,0,False,"",26015,1276,1,1,66558,1,0,3
2000780,"ウ族の軟膏",0,"傷薬(仮)",0,0,1,0,0,False,"",22603,1,3,1,66559,3,0,0
2000781,"黒渦団の補給物資",0,"船に積む荷物1(仮)",0,0,1,0,0,False,"",21003,1,1,1,66562,3,0,0
2000782,"手製爆弾",0,"クリスタル破壊爆弾(仮)",0,0,1,0,0,False,"",26015,1276,3,1,66571,1,0,3
2000783,"黒渦団の軍用食",0,"補給物資(仮)",0,0,1,0,0,False,"",24111,1,2,1,66567,3,0,0
2000784,"プリプリの刺身",0,"クラゲの刺身(仮)",0,0,1,0,0,False,"",25156,1,8,1,66569,3,0,0
2000785,"バジリスクの肉",0,"バジリスクの肉",0,0,1,0,0,False,"",25154,1,3,1,66575,3,0,0
2000786,"バジリスクシチュー",0,"バジリスクシチュー",0,0,1,0,0,False,"",24107,1,3,1,66575,3,0,0
2000787,"不滅隊の制式剣",0,"不滅隊の剣(仮)",0,0,1,0,0,False,"",21003,1,1,1,66576,3,0,0
2000788,"グレネードの爪",0,"錬金薬の元(仮)",0,0,1,0,0,False,"",30351,1,1,1,66577,3,0,0
2000789,"ポーションカクテル",0,"応急薬(仮)",0,0,1,0,0,False,"",20684,1,4,1,66580,3,0,0
2000790,"アーリマンの角膜",0,"アーリマンの肝(仮)",0,0,1,0,0,False,"",22605,1,6,1,66581,3,0,0
2000791,"白狼門通行許可証",0,"通行許可証(仮)",0,0,1,0,0,False,"",26153,1,1,1,66338,3,0,0
2000792,"学者装束概論",0,"学者装束の研究資料(仮)",0,0,1,0,0,False,"",26002,1,1,1,66636,3,0,0
2000793,"霊妖花の若葉",0,"霊妖花の実(仮)",0,0,1,0,0,False,"",25010,1,1,1,66636,3,0,0
2000794,"未完の学者装束",0,"裁断された霊絹布(仮)",0,0,1,0,0,False,"",23154,1,3,1,66636,3,0,0
2000795,"ア・トワ・カントの遺骨",0,"ボロボロの布きれ(仮)",0,0,1,0,0,False,"",20601,1,1,1,0,3,0,0
2000796,"訓練用の木箱",0,"訓練用の木箱",0,0,1,0,0,False,"",21003,1,1,1,65991,3,0,0
2000797,"隠された書簡",0,"古代文字が刻まれた骨片(仮)",0,0,1,0,0,False,"",20601,1,1,1,0,3,0,0
2000798,"新しい魔道書",0,"新しい魔導書(仮)",0,0,1,0,0,False,"",20601,1,1,1,0,3,0,0
2000799,"ク・リヒャの手紙",0,"ク・リヒャからの指令書(仮)",0,0,1,0,0,False,"",20601,1,1,1,0,3,0,0
2000800,"活きのいいヘリング",0,"釣ったばかりの魚(仮)",0,0,1,0,0,False,"",20601,1,1,1,0,3,0,0
2000801,"特製のイールパイ",0,"特製のイールパイ",0,0,1,0,0,False,"",20601,1,1,1,0,3,0,0
2000802,"硬貨の詰まった袋",0,"硬貨の詰まった袋",0,0,1,0,0,False,"",20601,1,1,1,0,3,0,0
2000803,"謎めいた革袋",0,"謎めいた革袋",0,0,1,0,0,False,"",20601,1,1,1,0,3,0,0
2000804,"エルドギスのパレオ",0,"エルドギスのパレオ(仮)",0,0,1,0,0,False,"",20601,1,1,1,0,3,0,0
2000805,"秘蔵のワイン",0,"秘蔵のワイン",0,0,1,0,0,False,"",20601,1,1,1,0,3,0,0
2000806,"特製のラタトゥイユ",0,"ヤニ特製のラタトゥイユ(仮)",0,0,1,0,0,False,"",20601,1,1,1,0,3,0,0
2000807,"ゲヴァのチョーカー",0,"ゲヴァのチョーカー",0,0,1,0,0,False,"",54840,1,1,1,65602,3,0,0
2000808,"シャトトの魔石",0,"シャトトの魔石(仮)",0,0,1,0,0,False,"",26009,1,1,1,66609,3,0,0
2000809,"妖異の鮮血",0,"lv35の魔物の血(仮)",0,0,1,0,0,False,"",22601,1,1,1,66610,3,0,0
2000810,"妖異の鮮血",0,"lv40の魔物の血1(仮)",0,0,1,0,0,False,"",22601,1,1,1,66611,3,0,0
2000811,"妖異の鮮血",0,"lv40の魔物の血2(仮)",0,0,1,0,0,False,"",22601,1,1,1,66611,3,0,0
2000812,"アマルジャの鮮血",0,"アマルジャの血(仮)",0,0,1,0,0,False,"",22601,1,1,1,66613,3,0,0
2000813,"プクノ・ポキのお守り",0,"プクノ・ポキのお守り(仮)",0,0,1,0,0,False,"",26007,1,1,1,66621,3,0,0
2000814,"竜の魔笛",0,"竜の魔笛",0,0,1,0,0,False,"",22205,1,1,1,66606,3,0,0
2000815,"ドラゴン眷属の頭骨",0,"ドラゴン眷属の頭骨",0,0,1,0,0,False,"",22201,1,1,1,66606,3,0,0
2000816,"モンクの証",0,"星型の石(仮)",0,0,1,0,0,False,"",26004,1,1,1,66597,3,0,0
2000817,"エーテル計測器",0,"lv30エーテル計測器(仮)",0,0,1,0,0,False,"",21003,1,1,1,66598,3,0,0
2000818,"エーテル計測器",0,"lv40エーテル計測器(仮)",0,0,1,0,0,False,"",21003,1,1,1,66599,3,0,0
2000819,"エーテル計測器",0,"ウィダルゲルドのエーテル計測器(仮)",0,0,1,0,0,False,"",21003,1,1,1,66599,3,0,0
2000820,"エーテル計測器",0,"lv45エーテル計測器(仮)",0,0,1,0,0,False,"",21003,1,1,1,66600,3,0,0
2000821,"亡者の遺骸",0,"不浄な遺骸",0,0,1,0,0,False,"",20406,1,1,1,66591,3,0,0
2000822,"神秘的なクリスタル",0,"謎の男から受け取ったクリスタル(仮)",0,0,1,0,0,False,"",26003,1,1,1,66591,3,0,0
2000823,"豆入りの小袋",0,"試練呼び出し用の肉(仮)",0,0,1,0,0,False,"",20601,1,1,1,0,3,0,0
2000824,"竜の魔笛",0,"竜の魔笛",0,0,1,0,0,False,"",22205,1,1,1,66607,3,0,0
2000826,"採れたての蜂蜜",0,"採れたての蜂蜜",0,0,1,0,0,False,"",25102,1,1,1,66244,3,0,0
2000827,"深緑のトニック",0,"深緑のトニック",0,0,1,0,0,False,"",22606,1,3,1,66294,3,0,0
2000828,"ゲド卵スープ",0,"バスカロン名物激辛スープ (仮)",0,0,1,0,0,False,"",24111,306,1,1,66263,3,0,0
2000829,"アントリオン酸",0,"アントリオン酸",0,0,1,0,0,False,"",22614,306,1,1,66316,3,0,0
2000830,"緑色の錬金薬",0,"カニ必殺アイテム(仮)",0,0,1,0,0,False,"",20683,306,1,1,66370,3,0,0
2000831,"ミルクルート",0,"ミルクルート",0,0,1,0,0,False,"",25005,1,1,1,66246,3,0,0
2000832,"細長い化石",0,"細長い化石",0,0,1,0,0,False,"",22202,1,1,1,0,3,0,0
2000833,"ラムトンウォームの肉",0,"ラムトンウォームの肉",0,0,1,0,0,False,"",29001,1,1,1,66358,3,0,0
2000835,"シュラウドペッパー",0,"シュラウドペッパー",0,0,1,0,0,False,"",25007,1,1,1,66309,3,0,0
2000836,"乾燥ドラゴンペッパー",0,"乾燥ドラゴンペッパー",0,0,1,0,0,False,"",25011,1,1,1,66309,3,0,0
2000837,"絶霊体の壺",0,"絶霊体の壺",0,0,1,0,0,False,"",22603,1,1,1,66492,3,0,0
